Empresa,Ticket,Data_com,Data_pagamento,Provendos,Tipo_provendo
GERDAU,GGBR4,2019-08-16,2019-09-28,"R$ 0,07",Dividendo
GERDAU,GGBR4,2019-11-11,2019-11-25,"R$ 0,04",Dividendo
GERDAU,GGBR4,2020-02-28,2020-03-11,"R$ 0,03",Dividendo
GERDAU,GGBR4,2020-11-06,2020-11-18,"R$ 0,12",Dividendo
GERDAU,GGBR4,2021-03-11,2021-03-25,"R$ 0,13",JCP
GOL,GOLL4,2010-03-29,2010-04-16,"R$ 0,7016",Dividendo
GOL,GOLL4,2011-05-04,2011-06-22,"R$ 0,1881",Dividendo
HAPVIDA,HAPV3,2018-12-14,2019-04-30,"R$ 0,0369",JCP
HAPVIDA,HAPV3,2019-04-22,2019-04-30,"R$ 0,0243",Dividendo
HAPVIDA,HAPV3,2019-07-02,2020-07-24,"R$ 0,0155",JCP
HAPVIDA,HAPV3,2020-01-03,2020-07-24,"R$ 0,016",JCP
HAPVIDA,HAPV3,2020-04-28,2020-07-24,"R$ 0,0016",Dividendo
HAPVIDA,HAPV3,2019-07-02,2020-09-18,"R$ 0,0155",JCP
HAPVIDA,HAPV3,2020-01-03,2020-09-18,"R$ 0,016",JCP
HAPVIDA,HAPV3,2020-04-28,2020-09-18,"R$ 0,0016",Dividendo
HAPVIDA,HAPV3,2021-01-07,2021-04-30,"R$ 0,0251",JCP
HYPERA,HYPE3,2021-03-26,,"R$ 0,3088",JCP
HYPERA,HYPE3,2011-04-29,2011-07-01,"R$ 0,1205",Dividendo
HYPERA,HYPE3,2013-04-30,2013-05-10,"R$ 0,163",Dividendo
HYPERA,HYPE3,2016-04-14,2016-05-20,"R$ 0,0394",Dividendo
HYPERA,HYPE3,2016-05-02,2016-05-20,"R$ 0,2106",Dividendo
HYPERA,HYPE3,2016-07-27,2016-08-15,"R$ 0,25",Dividendo
HYPERA,HYPE3,2017-02-15,2017-02-24,"R$ 0,6",Dividendo
HYPERA,HYPE3,2017-04-19,2017-05-02,"R$ 0,0509",Dividendo
HYPERA,HYPE3,2018-01-01,2018-01-09,"R$ 0,92",JCP
HYPERA,HYPE3,2018-04-05,2019-01-09,"R$ 0,2119",JCP
HYPERA,HYPE3,2018-07-03,2019-01-09,"R$ 0,2054",JCP
HYPERA,HYPE3,2018-10-02,2019-01-09,"R$ 0,1997",JCP
HYPERA,HYPE3,2018-12-21,2019-01-09,"R$ 0,3512",JCP
HYPERA,HYPE3,2019-12-23,2020-01-07,"R$ 0,3042",JCP
HYPERA,HYPE3,2019-04-11,2020-01-31,"R$ 0,2548",JCP
HYPERA,HYPE3,2019-07-02,2020-01-31,"R$ 0,2556",JCP
HYPERA,HYPE3,2019-10-02,2020-01-31,"R$ 0,2554",JCP
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2009-12-01,2010-05-20,"R$ 0,379",JCP
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2010-04-28,2010-05-20,"R$ 0,252",Dividendo
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2011-04-27,2011-05-18,"R$ 0,31",Dividendo
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2012-04-24,2012-05-09,"R$ 0,38",Dividendo
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2013-04-24,2013-05-10,"R$ 0,4023",Dividendo
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2014-04-24,2014-05-08,"R$ 0,315",Dividendo
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2014-06-11,2014-06-24,"R$ 0,0264",Dividendo
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2015-04-27,2015-07-03,"R$ 0,2018",Dividendo
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2016-04-25,2016-09-15,"R$ 0,34",Dividendo
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2017-04-26,2017-05-22,"R$ 0,3398",Dividendo
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2017-04-28,2017-09-22,"R$ 0,3398",Dividendo
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2018-04-19,2018-05-18,"R$ 0,3398",Dividendo
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2018-04-19,2018-09-18,"R$ 0,3398",Dividendo
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2019-04-18,2019-03-29,"R$ 0,2128",Dividendo
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2019-04-18,2019-12-20,"R$ 0,2128",Dividendo
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2020-02-21,2020-03-16,"R$ 0,2127",Dividendo
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,2020-06-25,2020-12-21,"R$ 0,2055",Dividendo
IRB BRASIL RESSEGUROS,IRBR3,2017-11-07,2017-11-21,"R$ 0,194",JCP
IRB BRASIL RESSEGUROS,IRBR3,2018-03-21,2018-04-03,"R$ 0,4734",Dividendo
IRB BRASIL RESSEGUROS,IRBR3,2018-03-21,2018-04-03,"R$ 0,0654",JCP
IRB BRASIL RESSEGUROS,IRBR3,2018-11-07,2018-11-21,"R$ 0,1938",JCP
IRB BRASIL RESSEGUROS,IRBR3,2019-03-21,2019-04-30,"R$ 0,7047",Dividendo
IRB BRASIL RESSEGUROS,IRBR3,2019-03-21,2019-04-30,"R$ 0,0713",JCP
IRB BRASIL RESSEGUROS,IRBR3,2019-11-18,2019-12-05,"R$ 0,2131",JCP
ITAUSA,ITSA4,2010-01-01,2010-03-10,"R$ 0,035",JCP
ITAUSA,ITSA4,2010-03-02,2010-03-10,"R$ 0,1085",JCP
ITAUSA,ITSA4,2010-03-02,2010-06-10,"R$ 0,073",JCP
ITAUSA,ITSA4,2010-08-10,2010-08-20,"R$ 0,0716",JCP
ITAUSA,ITSA4,2010-11-30,2011-01-03,"R$ 0,014",Dividendo
ITAUSA,ITSA4,2010-12-31,2011-03-17,"R$ 0,0874",JCP
ITAUSA,ITSA4,2011-03-29,2011-06-10,"R$ 0,1117",JCP
ITAUSA,ITSA4,2011-05-31,2011-07-01,"R$ 0,014",Dividendo
ITAUSA,ITSA4,2011-08-09,2011-08-22,"R$ 0,078",JCP
ITAUSA,ITSA4,2011-08-31,2011-10-03,"R$ 0,014",Dividendo
ITAUSA,ITSA4,2011-11-30,2012-01-02,"R$ 0,014",Dividendo
ITAUSA,ITSA4,2011-12-26,2012-03-13,"R$ 0,14",JCP
ITAUSA,ITSA4,2012-02-29,2012-03-13,"R$ 0,0129",JCP
ITAUSA,ITSA4,2012-02-29,2012-04-02,"R$ 0,014",Dividendo
ITAUSA,ITSA4,2012-02-29,2012-06-08,"R$ 0,1348",JCP
ITAUSA,ITSA4,2012-05-31,2012-07-02,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2012-08-31,2012-10-01,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2012-11-30,2013-01-02,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2013-02-28,2013-04-01,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2012-12-25,2013-06-28,"R$ 0,207",JCP
ITAUSA,ITSA4,2013-05-31,2013-07-01,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2013-08-06,2013-08-21,"R$ 0,071",JCP
ITAUSA,ITSA4,2013-08-30,2013-10-01,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2013-11-29,2014-01-02,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2013-12-20,2014-02-28,"R$ 0,086",JCP
ITAUSA,ITSA4,2014-03-04,2014-04-01,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2014-05-30,2014-07-01,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2014-08-13,2014-08-25,"R$ 0,082",JCP
ITAUSA,ITSA4,2014-08-29,2014-10-01,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2014-11-28,2015-01-02,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2014-12-19,2015-02-26,"R$ 0,0356",JCP
ITAUSA,ITSA4,2015-02-10,2015-02-26,"R$ 0,0419",Dividendo
ITAUSA,ITSA4,2015-02-10,2015-02-26,"R$ 0,1741",JCP
ITAUSA,ITSA4,2015-02-10,2015-03-31,"R$ 0,0497",Dividendo
ITAUSA,ITSA4,2015-02-27,2015-04-01,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2015-05-29,2015-07-01,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2015-08-12,2015-08-25,"R$ 0,0865",JCP
ITAUSA,ITSA4,2015-08-31,2015-10-01,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2015-11-30,2016-01-04,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2015-12-09,2016-02-29,"R$ 0,1209",JCP
ITAUSA,ITSA4,2016-02-18,2016-02-29,"R$ 0,0755",Dividendo
ITAUSA,ITSA4,2016-02-18,2016-02-29,"R$ 0,1063",JCP
ITAUSA,ITSA4,2016-02-29,2016-04-01,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2016-08-31,2016-10-03,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2016-11-30,2017-01-02,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2017-02-20,2017-03-03,"R$ 0,049",Dividendo
ITAUSA,ITSA4,2017-02-23,2017-04-03,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2017-02-20,2017-04-06,"R$ 0,1188",JCP
ITAUSA,ITSA4,2016-12-22,2017-04-28,"R$ 0,228",JCP
ITAUSA,ITSA4,2016-12-22,2017-06-30,"R$ 0,048",JCP
ITAUSA,ITSA4,2017-08-31,2017-10-02,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2017-11-30,2018-01-02,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2018-02-22,2018-03-07,"R$ 0,374",JCP
ITAUSA,ITSA4,2018-02-28,2018-04-02,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2018-02-22,2018-04-05,"R$ 0,2953",Dividendo
ITAUSA,ITSA4,2017-12-25,2018-04-30,"R$ 0,1681",JCP
ITAUSA,ITSA4,2018-05-30,2018-07-02,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2018-08-17,2018-08-30,"R$ 0,1992",Dividendo
ITAUSA,ITSA4,2018-08-17,2018-08-30,"R$ 0,0096",JCP
ITAUSA,ITSA4,2018-08-31,2018-10-01,"R$ 0,015",Dividendo
ITAUSA,ITSA4,2018-11-30,2019-01-02,"R$ 0,02",Dividendo
ITAUSA,ITSA4,2018-12-17,2019-03-07,"R$ 0,0081",JCP
ITAUSA,ITSA4,2019-02-21,2019-03-07,"R$ 0,4532",Dividendo
ITAUSA,ITSA4,2019-02-21,2019-03-07,"R$ 0,3111",JCP
ITAUSA,ITSA4,2019-02-28,2019-04-01,"R$ 0,02",Dividendo
ITAUSA,ITSA4,2019-05-31,2019-07-01,"R$ 0,02",Dividendo
ITAUSA,ITSA4,2019-08-15,2019-08-23,"R$ 0,3405",Dividendo
ITAUSA,ITSA4,2019-08-30,2019-10-01,"R$ 0,02",Dividendo
ITAUSA,ITSA4,2019-11-29,2020-01-02,"R$ 0,02",Dividendo
ITAUSA,ITSA4,2019-12-12,2020-03-06,"R$ 0,006",JCP
ITAUSA,ITSA4,2020-02-20,2020-03-06,"R$ 0,226",Dividendo
ITAUSA,ITSA4,2020-02-20,2020-03-06,"R$ 0,2174",JCP
ITAUSA,ITSA4,2020-02-28,2020-04-01,"R$ 0,02",Dividendo
ITAUSA,ITSA4,2020-05-29,2020-07-01,"R$ 0,02",Dividendo
ITAUSA,ITSA4,2020-08-17,2020-08-26,"R$ 0,02",Dividendo
ITAUSA,ITSA4,2020-08-31,2020-10-01,"R$ 0,02",Dividendo
ITAUSA,ITSA4,2021-01-22,2021-03-12,"R$ 0,0208",JCP
ITAUSA,ITSA4,2021-02-26,2021-04-01,"R$ 0,02",Dividendo
ITAUSA,ITSA4,2021-03-09,2021-09-30,"R$ 0,0155",JCP
ITAUSA,ITSA4,2021-03-25,2021-09-30,"R$ 0,0191",JCP
JBS,JBSS3,2010-04-30,2010-06-28,"R$ 0,0244",Dividendo
JBS,JBSS3,2013-04-26,2013-05-14,"R$ 0,0595",Dividendo
JBS,JBSS3,2014-04-30,2014-06-02,"R$ 0,0767",Dividendo
JBS,JBSS3,2015-04-30,2015-05-12,"R$ 0,1674",Dividendo
JBS,JBSS3,2016-04-29,2016-06-28,"R$ 0,4055",Dividendo
JBS,JBSS3,2017-04-28,2017-06-22,"R$ 0,033",Dividendo
JBS,JBSS3,2018-04-30,2018-06-26,"R$ 0,0468",Dividendo
JBS,JBSS3,2019-04-30,2019-06-25,"R$ 0,0022",Dividendo
JBS,JBSS3,2020-04-28,2020-05-07,"R$ 0,5406",Dividendo
JHSF,JHSF3,2009-12-23,2010-01-12,"R$ 0,1229",JCP
JHSF,JHSF3,2010-04-30,2010-05-11,"R$ 0,0704",Dividendo
JHSF,JHSF3,2010-10-27,2010-11-09,"R$ 0,1126",JCP
JHSF,JHSF3,2011-04-29,2011-06-13,"R$ 0,2346",Dividendo
JHSF,JHSF3,2012-01-24,2012-02-10,"R$ 0,14",Dividendo
JHSF,JHSF3,2012-03-26,2012-04-10,"R$ 0,0467",Dividendo
JHSF,JHSF3,2013-04-12,2013-04-24,"R$ 0,0696",Dividendo
JHSF,JHSF3,2013-04-30,2013-05-15,"R$ 0,116",Dividendo
JHSF,JHSF3,2014-04-30,2014-05-15,"R$ 0,0463",Dividendo
JHSF,JHSF3,2014-11-07,2014-11-19,"R$ 0,0116",Dividendo
JHSF,JHSF3,2019-04-03,2019-04-11,"R$ 0,1164",Dividendo
JHSF,JHSF3,2019-12-27,2020-01-20,"R$ 0,0832",Dividendo
JHSF,JHSF3,2020-08-18,2020-08-28,"R$ 0,0788",Dividendo
JHSF,JHSF3,2020-10-07,2020-10-19,"R$ 0,0671",Dividendo
KLABIN,KLBN11,2014-03-20,2014-04-09,"R$ 0,4916",Dividendo
KLABIN,KLBN11,2014-08-11,2014-08-20,"R$ 0,1659",Dividendo
KLABIN,KLBN11,2014-11-10,2014-11-19,"R$ 0,0983",Dividendo
KLABIN,KLBN11,2015-03-23,2015-04-06,"R$ 0,1114",Dividendo
KLABIN,KLBN11,2015-07-27,2015-08-07,"R$ 0,1867",Dividendo
KLABIN,KLBN11,2015-10-27,2015-11-09,"R$ 0,1146",Dividendo
KLABIN,KLBN11,2016-02-03,2016-02-22,"R$ 0,1311",Dividendo
KLABIN,KLBN11,2016-04-29,2016-05-11,"R$ 0,1119",Dividendo
KLABIN,KLBN11,2016-07-29,2016-08-10,"R$ 0,1179",Dividendo
KLABIN,KLBN11,2016-11-03,2016-11-14,"R$ 0,1278",Dividendo
KLABIN,KLBN11,2017-02-03,2017-02-16,"R$ 0,1421",Dividendo
KLABIN,KLBN11,2017-04-25,2017-05-12,"R$ 0,0547",Dividendo
KLABIN,KLBN11,2017-05-04,2017-05-12,"R$ 0,0633",Dividendo
KLABIN,KLBN11,2017-08-01,2017-08-11,"R$ 0,0197",Dividendo
KLABIN,KLBN11,2017-11-01,2017-11-14,"R$ 0,1638",Dividendo
KLABIN,KLBN11,2018-02-06,2018-02-19,"R$ 0,1627",Dividendo
KLABIN,KLBN11,2018-05-02,2018-05-14,"R$ 0,1444",Dividendo
KLABIN,KLBN11,2018-08-03,2018-08-15,"R$ 0,1681",Dividendo
KLABIN,KLBN11,2018-11-01,2018-11-14,"R$ 0,0712",Dividendo
KLABIN,KLBN11,2018-11-01,2018-11-14,"R$ 0,2517",JCP
KLABIN,KLBN11,2018-12-20,2019-02-22,"R$ 0,1187",Dividendo
KLABIN,KLBN11,2018-12-20,2019-02-22,"R$ 0,1187",JCP
KLABIN,KLBN11,2019-02-12,2019-02-25,"R$ 0,019",Dividendo
KLABIN,KLBN11,2019-05-06,2019-05-17,"R$ 0,1907",Dividendo
KLABIN,KLBN11,2019-08-08,2019-08-19,"R$ 0,1822",Dividendo
KLABIN,KLBN11,2019-11-06,2019-11-14,"R$ 0,1841",Dividendo
KLABIN,KLBN11,2019-11-06,2019-11-14,"R$ 0,0949",JCP
KLABIN,KLBN11,2019-12-20,2020-02-20,"R$ 0,1897",JCP
KLABIN,KLBN11,2020-02-10,2020-02-20,"R$ 0,0218",Dividendo
LOCALIZA,RENT3,2010-03-31,2010-05-21,"R$ 0,0151",JCP
LOCALIZA,RENT3,2010-04-30,2010-06-25,"R$ 0,0103",JCP
LOCALIZA,RENT3,2010-06-30,2010-08-20,"R$ 0,0162",JCP
LOCALIZA,RENT3,2010-09-30,2010-11-18,"R$ 0,0174",JCP
LOCALIZA,RENT3,2010-12-31,2011-01-21,"R$ 0,0191",JCP
LOCALIZA,RENT3,2010-12-31,2011-02-18,"R$ 0,0144",JCP
LOCALIZA,RENT3,2011-03-31,2011-05-19,"R$ 0,0192",JCP
LOCALIZA,RENT3,2011-04-29,2011-06-22,"R$ 0,0394",Dividendo
LOCALIZA,RENT3,2011-07-01,2011-08-25,"R$ 0,0205",JCP
LOCALIZA,RENT3,2011-09-30,2011-11-18,"R$ 0,0219",JCP
LOCALIZA,RENT3,2011-12-30,2012-02-10,"R$ 0,0237",JCP
LOCALIZA,RENT3,2012-03-15,2012-05-03,"R$ 0,0243",JCP
LOCALIZA,RENT3,2012-04-30,2012-06-06,"R$ 0,0444",Dividendo
LOCALIZA,RENT3,2012-06-29,2012-08-17,"R$ 0,0259",JCP
LOCALIZA,RENT3,2012-09-28,2012-11-14,"R$ 0,0251",JCP
LOCALIZA,RENT3,2013-01-01,2013-02-08,"R$ 0,0266",JCP
LOCALIZA,RENT3,2013-03-20,2013-05-03,"R$ 0,0245",JCP
LOCALIZA,RENT3,2013-04-29,2013-06-18,"R$ 0,0086",Dividendo
LOCALIZA,RENT3,2013-06-28,2013-08-14,"R$ 0,0248",JCP
LOCALIZA,RENT3,2013-10-31,2013-11-13,"R$ 0,4007",Dividendo
LOCALIZA,RENT3,2013-09-30,2013-11-14,"R$ 0,0233",JCP
LOCALIZA,RENT3,2013-12-30,2014-02-10,"R$ 0,0269",JCP
LOCALIZA,RENT3,2014-03-31,2014-05-14,"R$ 0,0223",JCP
LOCALIZA,RENT3,2014-04-30,2014-05-16,"R$ 0,0618",Dividendo
LOCALIZA,RENT3,2014-07-01,2014-08-28,"R$ 0,024",JCP
LOCALIZA,RENT3,2014-09-30,2014-11-19,"R$ 0,0255",JCP
LOCALIZA,RENT3,2015-01-01,2015-01-30,"R$ 0,0272",JCP
LOCALIZA,RENT3,2015-03-31,2015-05-14,"R$ 0,0357",JCP
LOCALIZA,RENT3,2015-04-30,2015-05-21,"R$ 0,0713",Dividendo
LOCALIZA,RENT3,2015-06-30,2015-08-20,"R$ 0,0411",JCP
LOCALIZA,RENT3,2015-09-30,2015-11-19,"R$ 0,0473",JCP
LOCALIZA,RENT3,2015-12-30,2016-01-28,"R$ 0,0532",JCP
LOCALIZA,RENT3,2016-03-31,2016-05-12,"R$ 0,0567",JCP
LOCALIZA,RENT3,2016-04-29,2016-05-20,"R$ 0,0017",Dividendo
LOCALIZA,RENT3,2016-06-30,2016-08-17,"R$ 0,0589",Dividendo
LOCALIZA,RENT3,2016-09-30,2016-11-23,"R$ 0,0529",JCP
LOCALIZA,RENT3,2016-12-22,2017-02-08,"R$ 0,0748",JCP
LOCALIZA,RENT3,2017-03-15,2017-05-02,"R$ 0,0608",JCP
LOCALIZA,RENT3,2017-07-06,2017-08-24,"R$ 0,0595",JCP
LOCALIZA,RENT3,2017-09-22,2017-11-07,"R$ 0,0622",JCP
LOCALIZA,RENT3,2017-12-14,2018-01-31,"R$ 0,0647",JCP
LOCALIZA,RENT3,2018-03-28,2018-05-16,"R$ 0,0636",JCP
LOCALIZA,RENT3,2018-06-28,2018-08-16,"R$ 0,065",JCP
LOCALIZA,RENT3,2018-09-27,2018-11-16,"R$ 0,0674",JCP
LOCALIZA,RENT3,2018-12-19,2019-02-06,"R$ 0,0745",JCP
LOCALIZA,RENT3,2019-03-26,2019-05-20,"R$ 0,0964",JCP
LOCALIZA,RENT3,2019-05-03,2019-05-20,"R$ 0,0101",Dividendo
LOCALIZA,RENT3,2019-06-24,2019-08-16,"R$ 0,105",JCP
LOCALIZA,RENT3,2019-09-09,2019-11-08,"R$ 0,1037",JCP
LOCALIZA,RENT3,2019-12-17,2020-02-14,"R$ 0,0997",JCP
LOCALIZA,RENT3,2020-03-13,2020-09-15,"R$ 0,089",JCP
LOCALIZA,RENT3,2020-06-23,2020-10-15,"R$ 0,0862",JCP
LOCALIZA,RENT3,2020-09-10,2020-11-05,"R$ 0,0873",JCP
LOCALIZA,RENT3,2021-03-29,2021-05-21,"R$ 0,0848",JCP
LOCAMERICA,LCAM3,2012-09-28,2012-10-19,"R$ 0,0234",JCP
LOCAMERICA,LCAM3,2012-12-11,2013-01-21,"R$ 0,0228",JCP
LOCAMERICA,LCAM3,2013-03-20,2013-04-22,"R$ 0,019",JCP
LOCAMERICA,LCAM3,2013-06-19,2013-07-19,"R$ 0,0201",JCP
LOCAMERICA,LCAM3,2013-09-18,2013-10-18,"R$ 0,021",JCP
LOCAMERICA,LCAM3,2014-03-21,2014-04-22,"R$ 0,0191",JCP
LOCAMERICA,LCAM3,2014-06-19,2014-07-18,"R$ 0,0162",JCP
LOCAMERICA,LCAM3,2014-09-26,2014-10-17,"R$ 0,0198",JCP
LOCAMERICA,LCAM3,2015-01-14,2015-01-23,"R$ 0,0157",JCP
LOCAMERICA,LCAM3,2015-03-24,2016-04-01,"R$ 0,0213",JCP
LOCAMERICA,LCAM3,2015-06-24,2016-04-01,"R$ 0,024",JCP
LOCAMERICA,LCAM3,2015-09-22,2016-04-01,"R$ 0,0171",JCP
LOCAMERICA,LCAM3,2016-03-28,2016-04-29,"R$ 0,0204",JCP
LOCAMERICA,LCAM3,2016-06-27,2016-07-29,"R$ 0,0297",Dividendo
LOCAMERICA,LCAM3,2016-09-26,2016-10-28,"R$ 0,0299",JCP
LOCAMERICA,LCAM3,2016-11-30,2016-12-08,"R$ 0,1305",Dividendo
LOCAMERICA,LCAM3,2016-12-20,2016-12-29,"R$ 0,0039",JCP
LOCAMERICA,LCAM3,2017-03-28,2017-04-06,"R$ 0,0292",JCP
LOCAMERICA,LCAM3,2017-06-27,2017-07-06,"R$ 0,022",JCP
LOCAMERICA,LCAM3,2017-09-26,2017-10-06,"R$ 0,0224",JCP
LOCAMERICA,LCAM3,2017-12-21,2018-01-05,"R$ 0,0227",JCP
LOCAMERICA,LCAM3,2018-01-08,2018-01-18,"R$ 0,0721",Dividendo
LOCAMERICA,LCAM3,2018-03-29,2018-04-13,"R$ 0,0233",JCP
LOCAMERICA,LCAM3,2018-06-26,2018-07-06,"R$ 0,0727",JCP
LOCAMERICA,LCAM3,2018-09-24,2018-10-05,"R$ 0,072",JCP
LOCAMERICA,LCAM3,2018-12-28,2019-01-11,"R$ 0,0656",JCP
LOCAMERICA,LCAM3,2019-03-26,2019-04-05,"R$ 0,1025",JCP
LOCAMERICA,LCAM3,2019-06-25,2019-07-08,"R$ 0,0901",JCP
LOCAMERICA,LCAM3,2019-09-24,2019-10-04,"R$ 0,0871",JCP
LOCAMERICA,LCAM3,2019-12-30,2020-01-10,"R$ 0,0794",JCP
LOCAMERICA,LCAM3,2020-09-18,2020-10-09,"R$ 0,0925",JCP
LOCAMERICA,LCAM3,2021-03-24,2021-04-07,"R$ 0,088",JCP
LOJAS AMERICANAS,LAME4,2010-03-19,2010-04-12,"R$ 0,0316",Dividendo
LOJAS AMERICANAS,LAME4,2010-03-19,2010-04-12,"R$ 0,0214",JCP
LOJAS AMERICANAS,LAME4,2010-10-15,2011-04-25,"R$ 0,022",JCP
LOJAS AMERICANAS,LAME4,2011-01-07,2011-04-25,"R$ 0,0103",JCP
LOJAS AMERICANAS,LAME4,2011-03-28,2011-04-25,"R$ 0,0656",Dividendo
LOJAS AMERICANAS,LAME4,2011-10-21,2012-04-09,"R$ 0,0282",JCP
LOJAS AMERICANAS,LAME4,2012-01-06,2012-04-09,"R$ 0,0107",JCP
LOJAS AMERICANAS,LAME4,2012-03-09,2012-04-09,"R$ 0,0682",Dividendo
LOJAS AMERICANAS,LAME4,2012-09-10,2013-04-01,"R$ 0,0277",JCP
LOJAS AMERICANAS,LAME4,2013-01-08,2013-04-01,"R$ 0,0116",JCP
LOJAS AMERICANAS,LAME4,2013-03-15,2013-04-01,"R$ 0,0661",Dividendo
LOJAS AMERICANAS,LAME4,2013-09-06,2014-04-22,"R$ 0,0275",JCP
LOJAS AMERICANAS,LAME4,2014-01-08,2014-04-22,"R$ 0,0137",JCP
LOJAS AMERICANAS,LAME4,2014-03-21,2014-04-22,"R$ 0,0808",Dividendo
LOJAS AMERICANAS,LAME4,2014-09-08,2015-04-06,"R$ 0,03",JCP
LOJAS AMERICANAS,LAME4,2015-01-08,2015-04-06,"R$ 0,0165",JCP
LOJAS AMERICANAS,LAME4,2015-03-13,2015-04-06,"R$ 0,0512",Dividendo
LOJAS AMERICANAS,LAME4,2015-09-01,2016-03-28,"R$ 0,0446",JCP
LOJAS AMERICANAS,LAME4,2016-01-04,2016-03-28,"R$ 0,0353",JCP
LOJAS AMERICANAS,LAME4,2016-03-11,2016-03-28,"R$ 0,0183",Dividendo
LOJAS AMERICANAS,LAME4,2016-07-05,2017-04-17,"R$ 0,039",JCP
LOJAS AMERICANAS,LAME4,2016-10-05,2017-04-17,"R$ 0,0212",Dividendo
LOJAS AMERICANAS,LAME4,2017-01-04,2017-04-17,"R$ 0,0245",JCP
LOJAS AMERICANAS,LAME4,2018-01-04,2018-04-02,"R$ 0,0752",JCP
LOJAS AMERICANAS,LAME4,2019-01-04,2019-04-22,"R$ 0,0751",JCP
LOJAS AMERICANAS,LAME4,2019-12-09,2020-02-03,"R$ 0,168",JCP
LOJAS AMERICANAS,LAME4,2020-01-10,2020-04-13,"R$ 0,0147",JCP
LOJAS AMERICANAS,LAME4,2021-01-04,2021-03-01,"R$ 0,2149",JCP
LOJAS RENNER,LREN3,2021-03-18,,"R$ 0,0735",JCP
LOJAS RENNER,LREN3,2009-12-17,2010-04-30,"R$ 0,0733",JCP
LOJAS RENNER,LREN3,2010-04-22,2010-04-30,"R$ 0,16",Dividendo
LOJAS RENNER,LREN3,2010-12-16,2011-04-20,"R$ 0,1148",JCP
LOJAS RENNER,LREN3,2011-04-11,2011-04-20,"R$ 0,2628",Dividendo
LOJAS RENNER,LREN3,2012-06-19,2012-04-26,"R$ 0,0335",JCP
LOJAS RENNER,LREN3,2012-09-19,2012-04-26,"R$ 0,0324",JCP
LOJAS RENNER,LREN3,2011-03-14,2012-04-27,"R$ 0,0302",JCP
LOJAS RENNER,LREN3,2011-06-27,2012-04-27,"R$ 0,0309",JCP
LOJAS RENNER,LREN3,2011-09-23,2012-04-27,"R$ 0,0316",JCP
LOJAS RENNER,LREN3,2011-12-19,2012-04-27,"R$ 0,032",JCP
LOJAS RENNER,LREN3,2012-04-20,2012-04-27,"R$ 0,287",Dividendo
LOJAS RENNER,LREN3,2012-03-14,2013-04-26,"R$ 0,0331",JCP
LOJAS RENNER,LREN3,2012-12-19,2013-04-26,"R$ 0,0329",JCP
LOJAS RENNER,LREN3,2013-03-15,2013-04-26,"R$ 0,0222",JCP
LOJAS RENNER,LREN3,2013-04-18,2013-04-26,"R$ 0,2982",Dividendo
LOJAS RENNER,LREN3,2013-06-19,2014-04-28,"R$ 0,0229",JCP
LOJAS RENNER,LREN3,2013-09-18,2014-04-28,"R$ 0,0236",JCP
LOJAS RENNER,LREN3,2013-12-18,2014-04-28,"R$ 0,0239",JCP
